CODEMPRESA;RAZAOSOCIAL;NOMEFANTASIA;CEP;NUMCNPJCPF;DATACADASTRO;TOTALVENDAS;MEDIAJUROS;DIASATRASO;Data Abertura CNPJ;Capital Social;Natureza Jurídica;Porte;CNAE's;Latitude;Longitude;NvlImportanciaGEO;Região
474;SALGADO & YAMADA COMERCIO DE PRODUTOS E EQUIP. MEDICOS LTDA;SP PRO;12210131;24321997000140;2021-03-08 14:08:37;2516.4;0.0;-5.5;2016-03-04T00:00:00;5000;Sociedade Empresária Limitada;01;['4773300', '7739002'];-23.1860383;-45.8866816;0.9486293657451884;Região Geográfica Intermediária de São José dos Campos
480;LOCUSMED COMERCIO SERVICOS E REPRESENTACOES;LOCUS;49025740;29979727000144;2021-03-16 12:23:55;326690.18;0.0;-0.5793650793650794;2018-03-20T00:00:00;500000;Sociedade Empresária Limitada;01;['4645101', '3312102', '3312103', '3312104', '4614100', '4618402', '4645102', '4645103', '4664800', '6622300', '7719599', '7729203', '7739002', '7820500', '8660700'];-10.9162061;-37.0774655;0.7270423659444605;Região Geográfica Intermediária de Aracaju
514;SAN ALVES COMERCIO DE ARTIGOS MEDICOS E HOSPITALARES EIRELI;SAN ALVES ARTIGOS MEDICOS;03402002;10495685000148;2021-04-16 17:38:53;0.0;0.0;0.0;2008-08-20T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4773300', '4644301', '4645101'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
587;BIOIMPORTS COMERCIO IMPORTACAO EXPORTACAO DE PRODUTOS MEDICO;BIOIMPORTS COMERCIO IMPORTACAO EXPORTACAO DE PRODUTOS MEDICO;09627000;10729586000183;2021-07-02 16:42:13;15714.76;0.0;0.4666666666666667;2009-03-02T00:00:00;220000;Sociedade Empresária Limitada;05;['4645101', '4645102', '4646002', '4693100', '4773300', '4930202', '5211799', '7739002', '8599604', '8640202'];-23.7080345;-46.5506747;0.9473917598218753;Região Geográfica Intermediária de São Paulo
604;PROTHESYS MEDICAL COMERCIO IMPORTACAO E EXPORTACAO DE PRODUT;PROTHESYS MEDICAL COMERCIO IMPORTACAO E EXPORTACAO DE PRODUT;79040382;19759228000198;2021-07-26 12:33:06;0.0;0.0;0.0;2014-02-20T00:00:00;200000;Sociedade Empresária Limitada;03;['4645101', '4642702', '4645102', '4645103', '4649404', '4664800', '4686902', '4773300', '4930202', '7729203', '7739002'];-20.4640173;-54.6162947;0.6994004992171496;Região Geográfica Intermediária de Campo Grande
666;CARE SOLUTION DISTR. DE PRODUTOS MEDICOS HOSPITALARES LTDA;CARE SOLUTION;83323010;24285193000132;2021-09-28 14:55:01;3441.61;0.0;-0.25;2016-03-01T00:00:00;100000;Sociedade Empresária Limitada;01;['4645101', '3312103', '4664800', '7739002'];-25.4443488;-49.1900307;0.5777177938297084;Região Geográfica Intermediária de Curitiba
671;UNION COMERCIO ATACADISTA DE MATERIAIS CIRURGICOS LTDA;UNION MED;27215521;18013652000126;2021-10-14 12:54:36;4583.8;0.0;0.0;2013-04-09T00:00:00;105000;Sociedade Empresária Limitada;01;['4664800', '4618402', '4619200', '4645101', '4645102', '7739002'];-22.521856;-44.1040128;0.6905923291094618;Região Geográfica Intermediária de Volta Redonda-Barra Mansa
673;JK COMERCIO E REPRESENTACOES EIRELI;JK HOSPITALAR;65071380;33806889000158;2021-10-14 13:43:31;13168.46;8.27;3.090909090909091;2019-06-03T00:00:00;110000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4645101', '4618402', '4645102', '4664800', '7739002'];-2.5295265;-44.2963942;0.8451598477333496;Região Geográfica Intermediária de São Luís
729;KM MATERIAIS MEDICOS LTDA;KM MATERIAIS MEDICOS LTDA;22640904;34298816000165;2022-01-25 13:57:26;52075.2;22.101666666666667;5.388888888888889;2019-07-23T00:00:00;850000;Sociedade Empresária Limitada;03;['4645101', '3319800', '4619200', '4930202', '7020400', '7739002'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
748;QUALITY COMERCIAL DE PRODUTOS MEDICOS HOSPITALARES LTDA;QUALITY MEDICAL;76804050;14070112000123;2022-02-24 14:49:49;34244.0;0.0;0.4444444444444444;2011-08-04T00:00:00;800000;Sociedade Empresária Limitada;05;['4773300', '4664800', '4645102', '4619200', '7729203', '4644301', '4649408', '4646002', '4646001', '4645101'];-8.7494525;-63.8735438;0.7599142113711119;Região Geográfica Intermediária de Porto Velho
749;CROMO CARE LTDA;CROMO CARE;22631350;43888923000134;2022-02-24 16:45:31;15880.11;0.5188888888888888;0.8823529411764706;2021-10-15T00:00:00;1400000;Sociedade Empresária Limitada;03;['4645101', '4619200', '4645102', '4664800'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
770;ENGETEC MEDICAL LTDA;ENGETEC MEDICAL;79002371;26813651000194;2022-03-29 14:49:06;0.0;0.0;0.0;2017-01-06T00:00:00;100000;Sociedade Empresária Limitada;03;['4618402', '3312102', '3312103', '3314704', '3314799', '3319800', '4645101', '4645103', '4664800', '4773300', '6201501', '6202300', '6203100', '6204000', '6209100', '7112000', '7120100', '7729203', '7739002', '7820500', '8219999'];-20.4640173;-54.6162947;0.6994004992171496;Região Geográfica Intermediária de Campo Grande
795;CORTICAL CAMPINAS COMERCIO DE PRODUTOS CIRURGICOS LTDA;CORTICAL CAMPINAS;13271608;17172326000107;2022-05-03 13:39:02;7143.08;0.0;0.5;2012-10-26T00:00:00;750000;Sociedade Empresária Limitada;05;['4645101', '4773300', '4930202', '7729203', '8650099'];-22.97056;-46.99583;0.6077750182056958;Região Geográfica Intermediária de Campinas
815;ETHOS GOIAS TECNOLOGIA E PRODUTOS MEDICOS LTDA;ETHOS GOIAS;74935900;06175447000188;2022-05-23 11:09:30;0.0;0.0;0.0;2004-03-17T00:00:00;700000;Sociedade Empresária Limitada;01;['4645101', '4645102', '4773300', '4751201', '9511800'];-16.8226769;-49.2452546;0.881843820212766;Região Geográfica Intermediária de Goiânia
859;CONEXAO COMERCIO DE MATERIAL MEDICO, ODONTOLOGICO E CIRURGIC;CONEXAO IMPLANTES;11015540;38227264000155;2022-07-14 20:11:09;3366.4;0.0;0.5;2020-08-26T00:00:00;10000;Sociedade Empresária Limitada;03;['4645101', '4645103'];-23.960833;-46.333889;0.6820266133077482;Região Geográfica Intermediária de São Paulo
899;ORTOMEDIC - COMERCIO E IMPORTACAO DE PROD. MEDICOS HOSPITALA;ORTOMEDIC;89205220;02743335000125;2022-08-29 18:31:48;0.0;0.0;0.0;1998-09-02T00:00:00;;Sociedade Empresária Limitada;05;['4645101', '5320202', '7739002'];;;;
903;VERTFIX IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS E HOSPITAL;VERTFIX;04102000;41125198000117;2022-09-05 22:02:32;5996.4;0.0;0.0;2021-03-08T00:00:00;50000;Sociedade Empresária Limitada;03;['4664800', '3319800', '4645101', '8599604'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
938;SINTESE COMERCIAL HOSPITALAR LTDA;SINTESE COMERCIAL HOSPITALAR;74075250;24801201000156;2022-10-14 12:05:27;0.0;0.0;0.0;1988-08-04T00:00:00;2500000;Sociedade Empresária Limitada;05;['4773300', '4618402', '4645101', '4645102', '5211799', '7020400', '7729203', '7830200', '8211300', '8650004'];-16.680882;-49.2532691;0.7760760121759278;Região Geográfica Intermediária de Goiânia
951;SAFETY CIRURGICA COMERCIO DE MATERIAL MEDICOS LTDA;SAFETY CIRURGICA;51150430;43376690000190;2022-10-25 11:52:36;5607.15;0.0;0.0;2021-09-01T00:00:00;100000;Sociedade Empresária Limitada;01;['4618402', '4645101', '4645102'];-8.0584933;-34.8848193;0.808392227578355;Região Geográfica Intermediária do Recife
492;TECHNICARE INSTRUMENTAL CIRURGICO LTDA;TECHNICARE INSTRUMENTAL CIRURGICO LTDA;22631003;29316502000108;2021-03-26 10:39:15;127168.44;0.0;0.21428571428571427;1985-03-05T00:00:00;1000000;Sociedade Empresária Limitada;05;['4645101', '3319800', '4619200', '4930202', '7739002'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
493;UNICA PRODUTOS E SERVICOS HOSPITALARES LTDA;UNICA PRODUTOS E SERVICOS HOSPITALARES LTDA;09530401;33766611000102;2021-03-26 19:20:07;0.0;0.0;0.0;2019-05-29T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '7739002', '7490199', '8219999', '5250804'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
515;SAUDE MED MATERIAL HOSPITALAR EIRELI;SAUDE MED MATERIAL HOSPITALAR EIRELI;40230731;18889314000152;2021-04-19 10:28:20;44546.73;2.425;0.6470588235294118;2013-09-16T00:00:00;80000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '4646001', '4646002', '4649408', '4686902', '4772500', '4789005'];-12.9822499;-38.4812772;0.7916395518776811;Região Geográfica Intermediária de Salvador
530;GEMMINI GESTORA DE EQUIPAMENTOS MATERIAIS MEDICAMENTOS E IMP;GEMMINI BAURU;17035500;24481773000103;2021-05-07 11:39:18;168714.23;0.17181818181818181;0.10091743119266056;2016-03-29T00:00:00;13500000;Sociedade Empresária Limitada;05;['4645101', '4644301', '4645102', '4645103', '4646001', '4664800', '7729203', '7739002'];-22.3218102;-49.0705863;0.6522605685780798;Região Geográfica Intermediária de Bauru
535;DEVICE MEDICINA ESPECIALIZADA EIRELI;DEVICE MEDICINA ESPECIALIZADA EIRELI;80210050;04015056000170;2021-05-10 16:47:18;0.0;0.0;0.0;2000-08-23T00:00:00;683500;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4773300', '4645101', '4645103', '4664800', '7490199', '7739002'];-25.4295963;-49.2712724;0.7152165905968648;Região Geográfica Intermediária de Curitiba
538;BIOMIG MATERIAIS MEDICO HOSPITALARES LTDA;BIOMIG MATERIAIS MEDICO HOSPITALARES LTDA;30520080;22355622000175;2021-05-13 10:47:16;0.0;0.0;0.0;1986-09-24T00:00:00;1000000;Sociedade Empresária Limitada;05;['4644301', '3314710', '3319800', '4619200', '4645101', '4649408', '4664800', '7739002', '7739099', '8299799'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
565;BAUMER S/A;BAUMER S/A;13803330;61374161000130;2021-06-14 22:04:45;16324.0;0.0;0.0;1971-05-19T00:00:00;66000000;Sociedade Anônima Aberta;05;['3250701', '4645101', '4645102', '4664800', '4645103', '3250702', '3250705'];-22.438499999999998;-46.99161305147059;0.6832415513966332;Região Geográfica Intermediária de Campinas
590;CENTRO AUDITIVO SINE COMERCIO DE APARELHOS AUDITIVOS EIRELI;OTOLINE DO BRASIL;29010930;05264522000114;2021-07-06 17:55:37;0.0;0.0;0.0;2002-08-13T00:00:00;200000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4664800', '4773300'];-20.3200917;-40.3376682;0.7335766045251444;Região Geográfica Intermediária de Vitória
600;MULTIMPLANTES MATERIAIS HOSPITALARES LTDA;LSI MULTIMPLANTES;59022000;26051266000157;2021-07-22 18:22:59;104294.56;0.681923076923077;0.8648648648648649;2016-08-29T00:00:00;550000;Sociedade Empresária Limitada;01;['4645101', '3314710', '3321000', '3329599', '4664800', '6520100', '7729203', '7739002', '8660700', '8690999'];-5.805398;-35.2080905;0.6601135565871432;Região Geográfica Intermediária de Natal
611;PRO VIDA COMERCIO DE PRODUTOS MEDICOS LTDA;PRO VIDA MEDICAL;60170079;23548662000104;2021-07-30 10:43:38;702.0;0.0;0.0;1988-12-01T00:00:00;400000;Sociedade Empresária Limitada;05;['4644301', '3312103', '4614100', '4618402', '4645101', '4645103', '4664800', '4773300', '4789005', '7739002'];-3.7304512;-38.5217989;0.7918699902966038;Região Geográfica Intermediária de Fortaleza
634;MEDZONE COMERCIO DE MATERIAIS CIRURGICOS LTDA;MEDZONE COMERCIO DE MATERIAIS CIRURGICOS LTDA;22793082;41826925000173;2021-08-20 11:53:28;18206.92;0.0;2.1666666666666665;2021-05-05T00:00:00;150000;Sociedade Empresária Limitada;05;['4645101', '3319800', '4645102', '4645103', '4646001', '4664800', '7739002'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
656;LAIMED COMERCIO E REPRESENTACOES LTDA;LAIMED REPRESENTACOES;95010080;23902152000185;2021-09-16 13:05:08;9135.55;4.65125;1.5;2015-12-18T00:00:00;30000;Sociedade Empresária Limitada;03;['4645101', '4618402', '4645102', '4664800', '4930201', '4930202', '5250804', '7729203', '7739002', '8650099'];-29.1684951;-51.1796197;0.8322381153071238;Região Geográfica Intermediária de Caxias do Sul
657;LOTUS COMERCIO DE MEDICAMENTOS E PRODUTOS MEDICOS HOSPITALAR;LOTUS DISTRIBUIDORA;21940181;14125318000103;2021-09-16 13:31:36;0.0;0.0;0.0;2011-08-16T00:00:00;600000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4645101', '4646001', '4644301', '4646002', '4645103', '4772500', '4771701', '4649408'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
674;CALL MEDICS SUPRIMENTOS MEDICOS LTDA;CALL MEDICS;13186237;22047980000110;2021-10-15 11:03:05;879.8;0.0;-1.0;2015-03-13T00:00:00;20000;Sociedade Empresária Limitada;03;['4645101', '4645103', '4773300', '7739002', '4618402', '7729203'];-22.85833;-47.22;0.6170728930245906;Região Geográfica Intermediária de Campinas
723;BIOIMPORTS COMERCIO DE PRODUTOS HOSPITALARES LTDA;BIOIMPORTS;54410320;31402587000199;2022-01-05 11:12:36;6369.21;0.0;1.6666666666666667;2018-09-03T00:00:00;200000;Sociedade Empresária Limitada;03;['4645101', '4645102', '4773300'];-8.1752476;-34.9468716;0.8586264301176866;Região Geográfica Intermediária do Recife
750;ALIANCA PRODUTOS MEDICO HOSPITALAR EIRELI;ALIANCA PRODUTOS PARA SAUDE;71200038;17763775000111;2022-02-24 18:27:56;15170.28;0.0;0.75;2013-03-14T00:00:00;250000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645102', '4618402', '4773300'];-15.7934036;-47.8823172;0.79050209029916;Região Geográfica Intermediária do Distrito Federal
751;ORTHOMEDIC MATERIAIS MEDICO HOSPITALAR LTDA;AVL MEDICAL;71200038;23373128000104;2022-02-25 16:47:42;4452.0;0.0;1.25;2015-09-28T00:00:00;100000;Sociedade Empresária Limitada;01;['4618402', '3312103', '4645101', '4664800', '4773300', '4930201', '7729203', '7739002'];-15.7934036;-47.8823172;0.79050209029916;Região Geográfica Intermediária do Distrito Federal
789;ALEFH MEDICAL IMPORTACAO E EXPORTACAO LTDA. EM RECUPERACAO J;ALEFH MEDICAL IMPORTACAO E EXPORTACAO LTDA. EM RECUPERACAO J;09195230;07187072000139;2022-04-28 20:37:49;0.0;0.0;0.0;2005-01-18T00:00:00;1000000;Sociedade Empresária Limitada;05;['4645101', '7490104', '7729203'];-23.6573395;-46.5322504;0.732051699225261;Região Geográfica Intermediária de São Paulo
820;SURGICOL IMPORTACAO E EXPORTACAO EIRELI;SURGICOL REPRESENTACAO COMERCIAL;09780000;06345460000138;2022-05-30 13:03:43;30223.94;0.0;0.23809523809523808;2003-11-27T00:00:00;1000000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4645101', '4645102', '4663000', '4664800', '4930202', '7020400', '7729203', '7739002', '7739099'];-23.7080345;-46.5506747;0.9473917598218753;Região Geográfica Intermediária de São Paulo
844;NOEM MEDICAL IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS-HOS;NOEM MEDICAL;13560460;32737279000187;2022-06-24 12:24:44;0.0;0.0;0.0;2019-02-12T00:00:00;640326;Sociedade Empresária Limitada;01;['4645101', '4645102', '7490199', '7112000'];-22.0180395;-47.891154;0.7228286139470004;Região Geográfica Intermediária de Araraquara
884;ARTROMED DISTRIBUIDORA DE PRODUTOS HOSPITALARES EIRELI;ARTROMED DISTRIBUIDORA;13501470;14345596000176;2022-08-15 10:34:32;0.0;0.0;0.0;2011-09-19T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4645101'];-22.4100108;-47.5603933;0.6965564499810553;Região Geográfica Intermediária de Campinas
897;ALPHACARE MATERIAIS MEDICOS EIRELI;ALPHACARE MATERIAIS MEDICOS EIRELI;06454020;06301330000101;2022-08-25 19:29:27;13044.8;0.0;-3.0;2004-05-31T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '3319800', '4930202', '4930201', '7739002'];-23.5112184;-46.8764612;0.6416771669594372;Região Geográfica Intermediária de São Paulo
904;BC MED COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS E EQUIP;BCMEDICAL;04037003;35718941000140;2022-09-06 20:53:11;0.0;0.0;0.0;2019-12-05T00:00:00;5000;Sociedade Empresária Limitada;03;['8211300', '4645101', '4664800', '4693100', '4773300'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
928;MEDCIRURGICA COMERCIO E IMPORTACAO DE PRODUTOS MEDICO HOSPIT;MEDCIRURGICA;50070495;32760273000120;2022-10-05 22:13:50;810.04;0.0;0.0;2019-02-13T00:00:00;100000;Sociedade Empresária Limitada;01;['4645101', '4618402', '4619200', '4664800', '5250801', '7739002', '8599604'];-8.0584933;-34.8848193;0.808392227578355;Região Geográfica Intermediária do Recife
933;MG MEDICAL COMERCIO E MANUTENCAO DE EQUIPAMENTOS HOSPITALARE;MG MEDICAL;32146039;18448784000180;2022-10-10 13:19:27;0.0;0.0;0.0;2013-07-09T00:00:00;350000;Sociedade Empresária Limitada;01;['4645101', '3319800', '4618402', '4645102', '4645103', '4773300', '4930202', '7739002'];-19.9132749;-44.0840953;0.6419197710991693;Região Geográfica Intermediária de Belo Horizonte
941;S & S MEDICAL LTDA;S & S MEDICAL LTDA;29700250;21592511000110;2022-10-20 11:09:54;1801.55;0.0;0.0;2014-12-17T00:00:00;200000;Sociedade Empresária Limitada;03;['4664800', '4645101', '8630502', '8630599', '8640299'];-19.5346732;-40.6287836;0.6605667470033718;Região Geográfica Intermediária de Colatina
504;EXCENTAL IMPORTACAO E EXPORTACAO LTDA;EXCENTAL IMPORTACAO E EXPORTACAO LTDA;13503106;13205823000103;2021-04-08 11:32:35;10800.0;0.0;2.0;2011-01-19T00:00:00;300000;Sociedade Empresária Limitada;01;['3299099', '2539001', '2840200', '3250704', '3314718'];-22.4100108;-47.5603933;0.6965564499810553;Região Geográfica Intermediária de Campinas
506;MOJIMAK COMERCIO DE EQUIPAMENTOS E MATERIAIS LTDA;MOJIMAK COMERCIO DE EQUIPAMENTOS E MATERIAIS LTDA;13806019;00595040000123;2021-04-09 16:32:26;40000.0;0.0;0.0;1995-05-03T00:00:00;300000;Sociedade Empresária Limitada;03;['4663000', '3314799', '4687703'];-22.372222;-46.9425;0.7224062534156188;Região Geográfica Intermediária de Campinas
537;CARDIOTRONIC IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS LTDA;CARDIOTRONIC PRODUTOS MEDICOS;88045520;05375586000192;2021-05-13 10:35:19;7648.69;0.0;0.14285714285714285;2002-10-30T00:00:00;10000;Sociedade Empresária Limitada;05;['4645101', '3312103', '4618402', '4649408', '4930201', '4930202', '5211701', '5211799', '7739002', '8211300'];;;;
553;ARTSINTESE COMERCIO DE MATERIAL E EQUIPAMENTOS HOSPITALAR LT;ARTSINTESE;58030020;05287113000133;2021-05-28 14:08:58;0.0;0.0;0.0;2002-09-20T00:00:00;5000;Sociedade Empresária Limitada;03;['4645101'];-7.1215981;-34.882028;0.7327071368030622;Região Geográfica Intermediária de João Pessoa
560;QUALITY COMERCIAL DE PRODUTOS MEDICOS HOSPITALARES LTDA;QUALITY MEDICAL;78060758;07062586000168;2021-06-10 11:10:23;154563.23;0.0;0.5818181818181818;2004-10-29T00:00:00;2000000;Sociedade Empresária Limitada;05;['4773300', '4619200', '4644301', '4645101', '4645102', '4646001', '4646002', '4649408', '4664800', '4930202', '7729203', '8650099'];;;;
641;QUALITY MATERIAL MEDICO E HOSPITALAR LTDA;QUALITY MEDICAL;69053135;13838303000120;2021-08-26 11:36:29;74717.17;0.14033333333333334;1.565217391304348;2011-06-21T00:00:00;1000000;Sociedade Empresária Limitada;05;['4773300', '4664800', '4645101', '4645102', '4644301', '7729203', '7739002', '4618402'];-3.1316333;-59.9825041;0.7822901469283741;Região Geográfica Intermediária de Manaus
659;PRIME SURGERY COMÉRCIO DE MATERIAIS CIRÚRGICOS LTDA-ME;PRIME SURGERY;29460000;24476708000181;2021-09-21 22:35:04;12805.89;0.0;0.3333333333333333;2016-03-29T00:00:00;500000;Sociedade Empresária Limitada;03;['4645101', '4645102', '4664800', '4773300', '7729203', '7739002'];-21.1254776;-41.6711646;0.8707902007541597;Região Geográfica Intermediária de Cachoeiro de Itapemirim
672;PARAOPERAR SOLUCOES CIRURGICAS EIRELI;PARAOPERAR;70390108;34674533000170;2021-10-14 13:17:54;20100.2;2.917333333333333;-0.3333333333333333;2019-08-27T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4618402', '4645101'];-15.7934036;-47.8823172;0.79050209029916;Região Geográfica Intermediária do Distrito Federal
693;NEXT SURGICAL COMERCIO DE MATERIAIS E INSTRUMENTOS CIRURGICO;NEXT SURGICAL COMERCIO DE MATERIAIS E INSTRUMENTOS CIRURGICO;09520070;36234080000197;2021-11-23 13:23:12;1187.99;0.0;6.0;2020-02-03T00:00:00;40000;Sociedade Empresária Limitada;01;['4645101', '4664800', '7739002'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
711;STAPSUL PRODUTOS MEDICOS LTDA;STAPSUL PRODUTOS MEDICOS;80035130;35714560000192;2021-12-09 12:25:13;0.0;0.0;0.0;2019-12-05T00:00:00;100000;Sociedade Empresária Limitada;01;['4645101', '1830003', '3312103', '4618402', '4649408', '7739002'];-25.4295963;-49.2712724;0.7152165905968648;Região Geográfica Intermediária de Curitiba
721;MED-SUR COM. DE MATERIAL HOSPITALAR LTDA;MED-SUR COM. DE MATERIAL HOSPITALAR LTDA;22793074;07943870000143;2021-12-20 20:44:03;5543.81;0.0;0.25;2006-04-07T00:00:00;250000;Sociedade Empresária Limitada;05;['4645101', '4645102', '4645103', '4773300', '7739002'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
734;MAIS SAUDE INSTRUMENTAL EIRELI;MAIS SAUDE INSTRUMENTAL;29101350;37642674000108;2022-02-03 16:59:38;2332.8;0.0;0.0;2020-07-07T00:00:00;104500;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4645101', '4645102', '4645103', '4664800', '7729203'];-20.3297037;-40.2920174;0.7729478114429207;Região Geográfica Intermediária de Vitória
766;CORTICAL MED LTDA;CORTICAL MED;22790285;32390373000102;2022-03-22 10:40:09;5341.39;0.0;0.0;2019-01-09T00:00:00;150000;Sociedade Empresária Limitada;01;['4645101', '4645102', '7020400', '7739002', '8599604'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
792;EXITO REPRESENTACOES E COMERCIO EIRELI;EXITO MATERIAL HOSPITALAR;65077300;22797134000118;2022-05-02 19:34:54;17368.51;0.378125;-0.2;2015-07-07T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '4618402', '4619200', '4645102', '4664800', '8211300', '8230001', '8299799', '8599604'];-2.5295265;-44.2963942;0.8451598477333496;Região Geográfica Intermediária de São Luís
819;INBONE COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS;INBONE COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS;02033000;18328578000137;2022-05-24 17:16:44;0.0;0.0;0.0;2013-06-19T00:00:00;2000000;Sociedade Empresária Limitada;05;['4645101', '4664800', '4773300', '7739002', '8599604', '3321000', '3312103', '4930202', '4618402'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
851;GYNMED DISTRIBUIDORA IMPORTACAO E EXPORTACAO DE PRODUTOS HOS;GYNMED;74915280;08140149000188;2022-06-30 12:32:49;0.0;0.0;0.0;2006-07-04T00:00:00;500000;Sociedade Empresária Limitada;05;['4773300', '4772500', '4781400', '4645101', '4664800', '4645102'];-16.8226769;-49.2452546;0.881843820212766;Região Geográfica Intermediária de Goiânia
935;J S EQUIPAMENTOS MEDICOS HOSPITALAR EIRELI;NOVAMAX;69057000;10770079000193;2022-10-11 13:52:55;9319.19;0.0;0.0;2009-04-17T00:00:00;5600000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4773300', '4644301', '4645101', '4645102', '4645103', '4664800', '4771701', '4771702', '4774100', '4789005', '5099801', '7490199', '7739002', '8630599'];-3.1316333;-59.9825041;0.7822901469283741;Região Geográfica Intermediária de Manaus
942;CIRURGICA MENEZES LTDA;CIRURGICA MENEZES;45055044;06912510000111;2022-10-21 17:50:55;0.0;0.0;0.0;2004-08-09T00:00:00;200000;Sociedade Empresária Limitada;01;['4645101', '4618402', '4637199', '4639701', '4645102', '4645103', '4646002', '4649408', '4664800'];-14.8567487;-40.8414804;0.91578264048647;Região Geográfica Intermediária de Vitória da Conquista
464;ARTROIMPLAN IMPORTAÇÃO E COMERCIO LTDA;ARTROIMPLAN IMPORTAÇÃO E COMERCIO LTDA;09510101;21296508000159;2021-03-01 11:02:13;36436.56;0.07291666666666667;0.8;2014-10-27T00:00:00;1200000;Sociedade Empresária Limitada;05;['4645101', '4773300', '7729203'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
485;MEDICALLBIO COMERCIO E REPRESENTACOES DE PRODUTOS MEDICOS LT;MEDICALLBIO;09510101;40291204000143;2021-03-17 10:58:13;3540.4;0.0;1.3333333333333333;2021-01-07T00:00:00;10000;Sociedade Empresária Limitada;03;['4645101', '3312102', '3319800', '4645102', '4645103', '7739002'];-24.3218105;-46.9977452;0.6051336446496035;Região Geográfica Intermediária de São Paulo
508;PROXY PRODUTOS ORTOPEDICOS EIRELI;PROXY;02715000;15201636000179;2021-04-13 14:23:11;15557.5;0.0;-3.0;2012-02-07T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '4645102', '7020400', '4930202'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
523;ALPHAMED COMERCIO E REPRESENTACOES DE MATERIAIS CIRURGICOS E;ALPHAMED COMERCIO E REPRESENTACOES DE MATERIAIS CIRURGICOS E;95010080;30331161000129;2021-04-30 10:44:30;4617.02;0.0;0.0;2018-04-30T00:00:00;95400;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4645101', '4618402', '4645102', '4664800', '7729203', '7739002'];-29.1684951;-51.1796197;0.8322381153071238;Região Geográfica Intermediária de Caxias do Sul
594;TELLUS RIO COMERCIO IMPORTACAO E EXPORTACAO LTDA;TELLUS RIO COMERCIO IMPORTACAO E EXPORTACAO LTDA;22631470;11006037000143;2021-07-15 16:13:21;65188.78;0.37966666666666665;0.7;2009-07-28T00:00:00;19000000;Sociedade Empresária Limitada;05;['4645101', '4619200', '4645102', '4930201', '5211799'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
